temps1,data1,temps2,data2
22.8764687,700.8525001,22.87646866,546.0908893
25.4291152,726.3957915,25.42911521,603.7421263
25.9710744,732.3546121,25.97107442,636.2559557
29.5775479,517.5743435,29.57754787,645.3989441
22.2311232,590.7096362,22.23112323,696.8173428
24.9448505,667.6970565,24.94485048,658.9549027
28.9782382,550.8561337,28.97823818,684.807961
26.5702486,622.3224474,26.57024855,719.1565441
20.6775863,617.1159982,20.67758625,720.2199021
26.3015718,668.4026253,26.30157177,723.9337738
24.4518263,710.6350069,24.45182628,705.0247373
23.1016507,716.7982471,23.10165073,705.1851887
22.1261133,700.2851764,22.12611333,716.3791867
23.1624244,712.6706679,23.16242443,680.5578718
25.7752974,728.615596,25.77529741,717.2008344
25.6967045,737.4715683,25.69670453,725.1250577
27.517254,686.1734066,27.51725399,719.6652325
29.7214366,483.4258505,29.72143655,707.3873799
25.6328248,593.6943111,25.63282478,721.903974
26.7186287,644.02685,26.71862873,679.1159887
27.5915349,636.6896458,27.59153491,716.5842193
27.5701206,633.9296652,27.57012055,732.767052
19.2334496,585.5853292,19.23344957,731.2953365
26.0596313,654.7991641,26.05963128,534.2968235
21.1727046,646.6154002,21.17270461,631.9732733
27.1328311,658.9560195,27.13283109,691.6914947
19.2941495,599.5760381,19.29414948,670.0676722
23.478192,662.8148793,23.47819202,685.2478941
23.4134965,697.2252168,23.41349646,698.0544534
26.6028141,703.3985628,26.60281414,617.658513
27.2657075,682.1541289,27.26570748,506.6145563
24.5499392,718.3147755,24.54993916,583.5994389
22.3868924,706.7359552,22.38689241,620.5408478
23.9403687,726.5097643,23.94036872,555.8781784
29.1637802,558.6384287,29.16378019,504.0772017
28.033422,565.3528935,28.03342203,432.0811872
24.7238073,652.0726503,24.72380727,521.044991
22.5449834,676.3868453,22.54498336,602.5441312
26.7019009,689.8330283,26.70190086,630.2039717
28.7559653,580.3028712,28.7559653,508.1810093
20.8362198,597.8712066,20.83621981,230.5533375
27.9957098,589.5993834,27.99570983,310.2487046
21.88939,627.8762658,21.88939002,433.7802253
26.7354204,662.9167077,26.73542044,560.0705791
26.4658834,689.534638,26.4658834,637.9868631
24.1019574,719.3047442,24.10195745,645.8343014
25.485029,735.1549457,25.48502895,453.0396169
24.8413678,745.5571676,24.84136783,308.6963025
32.293192,164.3235047,32.29319197,392.735806
26.8118037,266.4434137,26.81180366,526.5885907
25.310856,404.6536484,25.31085599,625.9935029
26.7947105,512.7886735,26.7947105,672.1447682
27.2367961,576.2331586,27.23679607,708.8660477
30.389901,362.0662283,30.38990096,670.0797677
24.7445838,499.9153057,24.74458383,639.7657894
21.3465168,560.4931814,21.34651685,692.4552933
29.1209109,486.324075,29.12091094,715.2005338
22.0659215,566.5038377,22.06592151,615.4486751
25.8328526,646.6781943,25.83285257,606.9317441
24.3388284,698.25707,24.33882841,627.1400463
25.7323542,721.9440556,25.73235419,684.6518382
21.1544643,679.1347531,21.15446429,699.9856834
24.0068842,713.0426428,24.00688416,727.4135688
28.7735605,589.047954,28.77356047,730.4901161
22.3100867,636.4752495,22.31008671,699.4467278
23.3971859,682.6980412,23.39718586,692.876059
23.1278085,703.15769,23.12780847,668.8164507
22.8484958,708.5597607,22.8484958,660.0948165
24.9172688,732.4407518,24.91726879,700.6816612
22.2652408,710.8437342,22.26524082,656.0106069
25.6611716,729.1485893,25.66117159,703.3948049
27.9098344,660.1424877,27.90983445,712.9036475
23.644201,698.9429733,23.64420101,733.3008904
17.9164694,581.7428393,17.91646942,649.8903119
28.4322332,552.2865371,28.43223323,659.5514228
26.8462021,615.1820098,26.84620209,447.0512183
29.6053284,466.0605231,29.60532844,284.9299537
23.3808187,574.1416934,23.38081867,420.5017369
23.4862193,647.7037246,23.48621934,545.0049069
27.5277525,641.8199117,27.52775252,558.148114
27.4447658,642.7694155,27.44476576,612.8189572
25.7038249,692.9407579,25.70382491,495.680968
25.4710326,722.0159625,25.47103261,569.8455017
27.160878,695.6394493,27.16087804,593.1007804
20.7923141,657.240784,20.79231413,447.1302434
22.9042235,685.9530759,22.90422351,327.9170944
26.0299946,711.0921359,26.02999462,115.6659491
26.8289671,703.0692413,26.8289671,9.53190516
28.3294996,619.9607709,28.32949962,8.170452766
26.1267726,673.6265337,26.12677257,15.09231612
27.4756215,657.6416945,27.47562146,22.40097008
28.3583749,596.4391543,28.35837486,46.11910239
21.0797539,612.9487289,21.0797539,80.38980207
24.2103466,678.3706856,24.21034659,140.6400673
29.6623437,486.8473586,29.6623437,236.8018993
25.7609625,594.7508836,25.7609625,364.6854228
22.9500137,651.8463601,22.95001374,456.844973
22.0414473,665.639684,22.04144726,563.5732891
30.255348,412.5964528,30.25534803,413.8743691
24.2318727,541.1633576,24.23187266,352.2725785
24.4307153,635.6853432,24.43071529,414.6756846
22.8202985,672.7777414,22.82029853,501.3657846
27.324296,664.3426822,27.32429597,397.0237314
21.6416251,662.9531723,21.64162514,452.7922395
23.5022354,698.5586231,23.50223545,574.5968641
28.0207882,639.015242,28.02078816,538.3124177
19.6563822,599.2747485,19.65638218,634.8933184
27.170277,631.4629218,27.17027704,693.3683645
24.514971,690.6967907,24.51497105,676.817646
22.7245996,699.9601023,22.72459962,659.2406217
25.0827312,727.8030099,25.08273121,557.094244
23.3313678,728.9442102,23.33136775,521.4315212
23.057668,724.9592042,23.05766795,603.8503857
26.2554916,726.0329907,26.25549156,542.1018272
25.3316773,739.640899,25.33167732,471.04508
29.0998467,570.2544016,29.09984673,392.3602317
23.9329404,650.4802281,23.93294042,384.3414311
24.7930079,701.970596,24.79300788,388.1211723
23.6907129,721.256932,23.69071289,293.2781231
20.3946716,658.7167868,20.39467156,279.1877
23.2897431,693.186485,23.28974311,322.1556281
26.171907,712.0617425,26.17190702,367.5618916
22.5857852,707.8339876,22.58578519,502.5871017
27.383959,678.8638237,27.38395896,610.8332912
27.538288,657.133941,27.53828802,679.3346046
21.9917823,667.310888,21.99178228,717.4403962
23.6597474,702.9586526,23.65974744,728.7677113
23.835637,723.4805666,23.83563701,688.2889889
28.4931535,616.7228845,28.49315346,712.4246829
27.3739376,632.5530654,27.37393764,734.1914252
17.4436012,539.3432042,17.44360119,742.7367959
26.2249669,622.9701634,26.22496689,723.4514939
23.612977,678.0719045,23.61297704,724.2452301
20.1856133,632.6894099,20.1856133,663.638022
24.5289674,691.4439783,24.52896739,639.7249386
24.6822056,723.5383237,24.68220561,695.978104
24.8275564,739.8891882,24.82755636,700.0346636
24.8551753,747.8413093,24.8551753,716.2888092
25.4990379,748.8255801,25.49903787,712.0824375
27.4963662,692.4093568,27.49636621,723.0395207
28.0717135,632.819814,28.0717135,739.5578837
21.7131374,648.0345954,21.71313735,729.2919604
32.5563988,120.5919564,32.55639881,716.8344596
26.4897755,209.7422503,26.48977554,734.4606168
22.1022032,319.249942,22.10220317,714.2805497
22.3432572,437.3646352,22.34325718,571.270445
29.3704858,396.3420635,29.37048578,477.8192412
26.2402101,518.370711,26.24021012,514.2224166
24.6057396,621.2590669,24.60573955,441.925491
23.9180604,680.5892945,23.91806037,522.8535532
19.9443349,627.4478956,19.94433491,620.4154762
21.5677668,641.7371918,21.56776677,206.6836484
20.0524252,611.080691,20.05242521,258.951736
22.9409015,661.1400893,22.94090146,113.9774799
27.353989,657.0545631,27.35398896,158.9246829
25.6045451,701.8557202,25.60454505,258.3628492
27.3639478,676.9226056,27.36394775,383.2824267
22.2989426,684.2857393,22.29894259,506.2398945
21.5222369,670.1699826,21.52223688,562.7350326
25.4081944,710.6448244,25.40819444,639.6937048
23.3561597,720.9284088,23.35615965,657.2175717
23.0399354,720.7718704,23.03993541,696.5630369
28.1634608,639.7807531,28.1634608,720.1584935
25.1931691,695.4068091,25.19316911,695.9300475
26.7861899,696.7708585,26.78618989,698.1442523
22.3211868,694.7735566,22.32118684,660.3418808
24.0582177,721.6017682,24.05821767,657.0962168
22.1498082,703.1234856,22.14980818,651.2152034
25.5060472,726.8877045,25.50604717,609.4009626
22.5756348,714.7990436,22.5756348,678.7917702
25.7252146,730.3322561,25.7252146,714.1836685
23.0310385,725.1565852,23.03103853,563.7144173
23.5658019,731.0968823,23.56580193,505.1406468
23.7291881,736.108145,23.72918815,425.7281898
28.5718007,615.925305,28.57180074,538.9884207
24.0801166,679.0519686,24.08011665,632.8123936
27.9585527,633.6115769,27.95855274,625.0739433
23.9700054,688.0776661,23.97000538,563.2549095
28.0975756,629.0702023,28.0975756,633.6707207
28.508654,571.2838799,28.50865399,605.4704441
21.5375191,609.2789617,21.53751905,586.6127935
28.7913115,539.1695472,28.7913115,664.2697262
21.460006,588.1020074,21.46000595,579.7065433
24.6683227,665.9298356,24.66832268,546.8266311
29.8795503,457.4257857,29.87955025,608.9311284
16.5018612,424.9629209,16.50186116,668.8059206
26.6769263,531.8643892,26.67692635,710.1730374
25.527095,627.9069529,25.52709498,732.1310636
26.8808918,658.1963099,26.88089185,730.9003927
25.0068932,706.0775364,25.00689323,729.2443993
27.8977968,650.2346787,27.89779683,723.0114828
25.1724436,701.2605535,25.17244364,738.4197989
24.7030149,728.6017306,24.70301493,740.9826679
25.20008,741.6267378,25.20007998,643.0363666
26.3713889,731.2624802,26.37138888,624.7653034
30.3436178,424.5051398,30.34361782,659.8652374
20.6049689,491.7938741,20.60496887,701.9500101
25.6116089,599.8368201,25.61160887,692.9015337
22.5243785,647.0071569,22.52437854,691.6388337
25.1103212,699.7146078,25.11032123,723.8249894
26.247846,713.740806,26.24784602,739.8958799
27.0047575,697.9657749,27.00475747,745.8081001
25,726.9793511,25,747.1299125
25.9125967,733.6095706,25.9125967,750.9521956
26.0819396,733.8245844,26.08193963,736.5974702
24.8344626,744.910878,24.83446262,741.9840487
25.6399051,745.9796954,25.63990506,734.8040651
26.2021722,737.2533875,26.20217224,741.836703
24.4799243,745.6333218,24.47992433,738.5935535
20.5031065,672.6960037,20.50310646,739.4406524
26.1417831,702.0961457,26.14178309,741.7250382
26.3170128,713.3593916,26.31701277,721.1943307
23.7061333,727.1406364,23.70613334,728.7781824
23.7902388,734.9269513,23.79023879,724.7467753
26.5057662,724.5549748,26.50576622,734.2654395
24.0215854,736.1442658,24.02158544,739.0818059
26.3092871,730.1691988,26.30928711,595.4272596
29.298865,546.5149678,29.29886503,669.9373221
27.6348423,579.8287464,27.63484228,693.2237608
25.6257487,657.3464763,25.62574869,724.2764359
24.903475,705.7352274,24.903475,735.6154647
22.4298794,701.5148512,22.42987945,728.4611847
25.5552071,725.6058118,25.55520707,742.3092981
24.848272,740.9115808,24.84827204,747.0166962
20.7473089,677.1617173,20.74730891,745.7510012
22.4511391,687.6043802,22.45113909,499.1592665
23.7368532,714.5090187,23.7368532,534.2571862
27.0499863,696.5761207,27.04998626,128.9921246
25.1241202,725.9470237,25.12412023,149.0017393
26.457944,721.5509121,26.45794397,210.2914284
22.2539153,705.4126573,22.25391526,218.5445208
27.8150411,654.8692722,27.81504111,268.1240451
22.3760456,674.4343326,22.37604555,366.4275581
25.179351,714.2381449,25.17935098,487.3810047
24.2390375,732.9048447,24.2390375,530.5323704
17.0850552,575.0170355,17.08505522,213.5807833
25.1448247,657.7086822,25.1448247,7.471035673
19.4078196,601.9920764,19.40781959,6.241574328
25.8762583,667.4663332,25.87625825,1.088944731
22.1615766,676.4511263,22.16157662,1.200407156
26.8548468,684.8630063,26.85484681,0.807435221
23.5894414,711.2263719,23.58944137,0
24.5079682,732.9903518,24.50796818,0
27.0318288,706.0865474,27.03182884,0
22.9591036,712.0434818,22.95910358,0
21.4121152,680.9890078,21.41211519,0
25.3386219,716.8281159,25.33862193,0
22.2765202,703.635626,22.27652019,0
27.7803444,656.0470536,27.7803444,0
24.8827796,705.0375265,24.88277964,0
24.5219708,729.9424436,24.52197077,0
27.6131076,677.6656269,27.61310759,0
20.4766525,640.2142424,20.47665253,0
31.2985117,270.0586167,31.29851166,0
27.803426,360.4209824,27.80342595,0
24.2031605,496.4689825,24.20316054,0
22.9134278,588.8515752,22.91342775,0
21.7549985,624.4574692,21.75499851,0
24.2175273,685.0226426,24.21752726,0
25.9490952,712.0022501,25.94909521,0
30.0556651,454.0971305,30.05566509,0
20.0172456,499.5717862,20.01724565,0
25.9931158,600.5138739,25.99311584,0
25.3664224,671.9567287,25.36642244,0
21.3795735,660.4933948,21.37957352,0
28.0082177,621.4108536,28.00821772,0
22.1141855,650.7754285,22.11418552,0
26.3324954,686.3346507,26.3324954,0
21.9282865,680.8194126,21.9282865,0
23.0841165,701.4532771,23.08411648,0
24.7584267,728.7948162,24.7584267,0
23.6829872,734.4142618,23.68298723,0
22.482746,716.4561136,22.48274601,0
26.8635099,704.4734878,26.8635099,0
27.2754004,682.2437381,27.27540038,0
22.6953497,695.0973212,22.69534966,0
23.1364901,709.6256102,23.1364901,0
23.2223136,718.31208,23.22231361,0
27.0682335,697.6790647,27.06823349,0
26.3635885,710.029757,26.36358846,0
27.8738867,653.5347583,27.87388667,0
19.7011994,607.7365243,19.70119942,0
23.5261649,668.2161441,23.52616493,0
23.6675046,703.5356709,23.6675046,0
25.541144,726.7649671,25.54114396,0
24.4236709,740.2592402,24.42367089,0
25.2139056,747.1993064,25.21390556,0
18.7928946,626.1462279,18.79289458,0
22.9862404,670.4343134,22.98624044,0
24.751506,712.6811841,24.75150605,0
23.7597899,727.4604017,23.75978988,0
25.9417823,733.3660123,25.94178233,0
30.1323133,452.2197887,30.13231329,0
27.0137596,542.5446816,27.01375956,0
31.6245178,203.1597256,31.62451775,0
23.2561594,323.839144,23.25615942,0
26.8375756,441.9913418,26.83757557,0
21.4281993,522.1474837,21.42819926,0
20.9209796,565.0889242,20.92097965,0
27.1986276,610.3825239,27.19862759,0
23.4216308,668.3136416,23.42163085,0
23.8431723,705.659846,23.8431723,0
26.0522107,720.6874876,26.05221071,0
26.4738351,718.5820403,26.47383507,0
24.9793201,737.3710836,24.97932012,0
26.6603533,721.185224,26.6603533,0
26.4184268,720.2786087,26.41842678,0
22.7632039,715.3447307,22.76320393,0
26.4421014,716.8168558,26.44210141,0
27.6788132,667.9866023,27.67881316,0
25.464039,709.0413596,25.46403904,0
24.3954549,731.3302904,24.39545495,0
28.7040812,602.8802446,28.70408122,0
24.2461972,672.7537339,24.24619718,0
27.6677565,647.3238333,27.66775651,0
29.2756274,513.7343152,29.27562739,0
23.4378584,608.3237767,23.43785838,0
24.9517449,678.122035,24.95174493,0
26.7438406,689.402554,26.74384058,0
23.4540317,711.6835987,23.4540317,0
25.4430761,731.73116,25.44307612,0
26.8203765,713.28666,26.82037651,0
21.2086885,676.4442717,21.2086885,0
25.7968395,709.8405229,25.79683946,0
22.5959028,706.9507732,22.5959028,0
24.6405311,731.3248043,24.64053109,0
24.9310605,743.677636,24.9310605,0
19.0322515,631.2362762,19.03225146,0
31.9083969,190.6560136,31.9083969,0
28.3151987,259.4370164,28.31519869,0
25.8980426,392.9000648,25.89804255,0
27.3144584,486.9810578,27.31445839,0
24.8620776,599.852995,24.86207765,0
23.2138101,659.1313164,23.21381011,0
21.2787711,651.4753081,21.27877107,0
28.8639468,553.4795869,28.86394679,0
29.0380554,489.8409981,29.03805545,0
28.8272954,471.1387653,28.82729539,0
23.3064395,576.8444546,23.30643948,0
22.5346982,633.6970931,22.53469825,0
22.7342925,670.0946012,22.73429252,0
23.4297514,701.3128352,23.42975145,0
21.2440347,671.6109695,21.2440347,0
21.796121,670.3131067,21.79612096,0
20.4224521,635.1670011,20.42245213,0
25.0620443,693.279783,25.06204431,0
21.4441621,672.7019509,21.44416207,0
22.5552342,687.4254595,22.55523424,0
23.1967516,706.7207317,23.19675163,0
23.5341166,721.5711618,23.5341166,0
25.6753712,734.2896064,25.67537119,0
31.0425375,330.7337259,31.04253754,0
28.1237146,401.6709404,28.12371461,0
25.1172204,533.8347469,25.11722036,0
27.0227833,597.6947306,27.02278328,0
20.6295142,602.5232528,20.62951422,0
23.9626076,670.1940142,23.96260755,0
20.3376563,632.870299,20.3376563,0
26.9600646,658.1394554,26.96006459,0
23.1796235,691.1378636,23.17962349,0
26.4341981,704.9594634,26.43419807,0
26.942332,696.0381643,26.94233205,0
26.0152212,716.5099006,26.01522125,0
19.744652,638.835308,19.74465197,0
26.355799,679.2918157,26.35579899,0
24.2676458,715.2848512,24.26764581,0
28.7385225,593.0324507,28.73852255,0
27.7688768,599.8722233,27.76887677,0
25.6824777,668.7342362,25.68247773,0
24.1454712,708.7935302,24.1454712,0
26.0373924,722.5230696,26.03739245,0
25.9637412,730.5922677,25.96374119,0
26.387023,725.6180752,26.38702296,0
24.1092251,737.4682013,24.10922508,0
22.646011,721.2553818,22.64601104,0
31.3974567,277.9927294,31.39745665,0
26.7607302,399.0546394,26.76073015,0
21.8631094,498.0904937,21.86310944,0
24.195969,605.2932821,24.19596904,0
27.2851216,630.1140181,27.28512163,0
26.6356061,667.1477657,26.63560608,0
22.6855416,687.102976,22.68554161,0
26.521808,700.5829882,26.52180798,0
30.4873316,395.5255153,30.4873316,0
25.2692655,528.1542329,25.26926552,0
27.6457716,568.0574546,27.64577157,0
26.889611,623.4159014,26.88961104,0
24.8965772,686.8740868,24.89657721,0
25.4221389,719.2906162,25.42213892,0
24.9379557,737.771846,24.93795569,0
28.5558379,617.9328963,28.55583793,0
20.7699531,617.0963492,20.76995314,0
26.1870217,670.8174778,26.18702166,0
26.2708119,698.396078,26.27081185,0
21.6990131,681.4096089,21.69901314,0
23.7445084,711.3978054,23.74450844,0
22.675704,709.3074063,22.67570403,0
27.2464056,685.8673979,27.24640561,0
21.5976049,672.7846776,21.59760485,0
27.1891516,670.239144,27.18915157,0
22.8013724,690.9173362,22.80137241,0
24.4939528,722.6228095,24.49395283,0
25.0758351,739.1575992,25.07583512,0
27.9219281,663.9025813,27.92192808,0
25.1862595,708.6067389,25.18625946,0
26.5298483,711.1378158,26.52984828,0
27.6023012,669.4620324,27.60230123,0
23.8506989,706.3509686,23.8506989,0
26.2938667,716.0207097,26.29386666,0
26.9511882,701.0907559,26.95118818,0
23.828093,722.4530825,23.82809298,0
26.2631468,724.6434354,26.2631468,0
22.839122,718.9053913,22.83912196,0
27.7574571,664.5275466,27.75745708,0
27.3046503,661.0213099,27.30465034,0
25.8835135,700.4214641,25.88351351,0
29.6335871,498.8804051,29.63358711,0
23.9552022,603.9198705,23.95520222,0
28.8825327,528.9097029,28.88253271,0
23.8956806,623.7109955,23.89568059,0
27.6567428,622.5858743,27.65674282,0
24.1599278,683.5216716,24.15992783,0
24.8137405,719.631877,24.81374054,0
28.0846105,644.5976714,28.08461045,0
23.8882045,693.3424779,23.88820445,0
26.5137807,703.9650497,26.51378066,0
22.0291218,691.858144,22.02912181,0
23.3643939,711.614977,23.36439392,0
25.2069921,733.209522,25.20699212,0
23.1710329,728.9505739,23.1710329,0
26.3792003,725.0256661,26.37920035,0
23.597298,731.4609289,23.59729799,0
27.3440609,691.9178102,27.34406094,0
22.4084651,694.2012721,22.40846509,0
27.2176584,679.7561031,27.21765843,0
24.5429515,717.0341168,24.54295154,0
24.7791796,736.6380163,24.77917964,0
25.7180799,741.0796552,25.71807989,0
23.4053482,736.4396085,23.40534817,0
24.8896788,746.1783595,24.88967877,0
23.6984282,742.9337557,23.69842823,0
19.8278176,652.94878,19.82781758,0
23.2645796,689.7019785,23.26457956,0
26.1568277,710.5942009,26.1568277,0
27.9832636,647.0286544,27.9832636,0
21.1907781,643.0356541,21.19077808,0
21.3959074,645.9658161,21.39590744,0
26.0226042,690.0123854,26.02260425,0
23.2392698,708.7281487,23.23926985,0
21.9024244,691.2560238,21.9024244,0
26.6109906,700.1580183,26.61099061,0
18.3754822,594.3372468,18.37548225,0
26.0447978,660.2705202,26.04479778,0
19.9812312,618.5152644,19.98123124,0
29.6916193,458.435801,29.69161934,0
24.3032955,577.3208714,24.30329547,0
24.1671474,656.851108,24.16714743,0
25.3039196,704.2068598,25.30391956,0
17.706808,578.6362121,17.70680803,0
25.8400722,654.0331779,25.84007217,0
30.2988006,402.9600327,30.29880058,0
27.7122461,478.763902,27.71224607,0
27.9708782,519.7072806,27.97087819,0
25.5200757,619.8748129,25.52007567,0
20.7243726,616.9907733,20.72437261,0
24.5569239,682.6187468,24.55692388,0
22.6360522,694.1292817,22.63605225,0
24.7860944,725.091702,24.78609444,0
26.1794599,727.7503896,26.17945989,0
25.3594689,740.2924085,25.35946891,0
23.2308001,733.3170845,23.23080014,0
24.2605013,742.4180524,24.26050128,0
26.402702,730.8449522,26.40270201,0
24.3600949,741.8819676,24.36009494,0
23.752154,741.5635993,23.75215398,0
23.1191082,732.0429038,23.11910815,0
27.1050043,702.7006287,27.10500427,0
28.8455357,578.2607267,28.84553571,0
28.3729523,554.5475512,28.37295233,0
21.1174673,589.5671625,21.11746729,0
20.1204497,585.1685047,20.12044975,0
26.5621416,643.4618163,26.56214162,0
22.616041,673.1620565,22.61604104,0
24.7722634,714.1544843,24.77226345,0
23.9031486,729.818602,23.90314857,0
27.506792,683.1843913,27.50679202,0
27.4040972,665.8654359,27.4040972,0
23.9921544,705.899979,23.99215444,0
25.3247348,729.6932836,25.32473482,0
19.5622368,639.7535367,19.56223682,0
26.7522771,668.8943101,26.7522771,0
26.9689615,676.9152228,26.96896147,0
27.8501918,639.1030704,27.85019182,0
25.811228,689.5306031,25.81122797,0
29.8466283,470.4977371,29.84662832,0
22.5654513,564.7821864,22.56545127,0
25.7394987,646.8033566,25.73949872,0
28.6040926,572.6665253,28.60409256,0
22.3651577,627.8828314,22.36515772,0
28.6870763,556.8517352,28.68707634,0
27.9462864,569.3989513,27.94628645,0
28.6702113,528.0987628,28.67021129,0
26.5459683,608.4191466,26.5459683,0
24.2819201,676.2372229,24.28192011,0
25.4570485,713.4625586,25.45704846,0
20.9619446,670.1628546,20.96194455,0
22.6658366,688.2933867,22.66583661,0
22.0167364,683.820868,22.0167364,0
28.4624809,601.1710703,28.46248095,0
22.4722475,646.7539196,22.47224748,0
21.7271754,655.7990579,21.72717538,0
26.164363,692.6800953,26.16436299,0
26.9158835,690.9244637,26.91588352,0
25.4151653,721.4345277,25.41516534,0
22.4191918,708.9261011,22.41919183,0
27.2081298,687.3525569,27.20812979,0
29.9131868,461.9148545,29.91318676,0
21.0412885,528.0346318,21.04128845,0
24.9931068,628.0301097,24.99310677,0
23.5578986,680.2128416,23.55789859,0
25.4780292,715.3683961,25.47802923,0
27.9340785,652.3269078,27.93407849,0
27.8858145,624.7538942,27.88581448,0
25.2900525,686.4734583,25.29005246,0
23.8657264,715.4075019,23.86572639,0
25.7466482,730.3560357,25.74664824,0
20.0868132,654.4810876,20.08681324,0
26.1117955,693.0021663,26.11179555,0
26.4500167,705.4943849,26.45001668,0
24.79992,730.8857032,24.79992002,0
27.5488609,681.5064218,27.54886091,0